customer_id,home_market,signup_date,age_group,income_group,home_area_type,acquisition_channel,device,loyalty_member,prior_rides,prior_spend,prior_promotions_used,days_since_last_ride,prior_avg_rating,prior_complaints
C11338,Mesa Vista,2022-05-05,18-24,$90k-$124k,Inner suburb,Organic,iOS,0,2,37.0,0,6,4.6,0
C11339,Lake City,2023-09-06,45-54,$125k+,Urban core,Organic,Android,0,8,235.79,1,55,4.82,1
C11340,Mesa Vista,2022-07-05,45-54,Under $35k,Outer suburb,Social media,Android,0,1,19.94,1,70,4.49,0
C11341,Riverton,2022-04-07,55-64,$60k-$89k,Inner suburb,Partnership,Android,1,4,41.59,0,7,4.56,0
C11342,Lake City,2023-10-08,25-34,$35k-$59k,Inner suburb,Organic,iOS,0,0,0.0,0,294,4.78,0
C11343,Mesa Vista,2022-07-09,25-34,$60k-$89k,Inner suburb,Paid search,iOS,0,9,112.46,0,95,4.68,0
C11344,Lake City,2023-03-03,25-34,$60k-$89k,Urban core,Paid search,Android,0,12,335.45,3,1,4.72,1
C11345,Northport,2023-07-10,35-44,$125k+,Inner suburb,Social media,iOS,0,5,145.58,1,25,4.81,0
C11346,Grand Junction,2023-06-20,45-54,Under $35k,Inner suburb,Paid search,Android,0,7,112.61,1,21,5.0,0
C11347,Mesa Vista,2022-07-27,18-24,Under $35k,Outer suburb,Social media,iOS,0,4,126.5,1,38,4.59,0
C11348,Mesa Vista,2024-02-29,35-44,$125k+,Urban core,Organic,Android,0,0,0.0,0,415,5.0,0
C11349,Riverton,2024-02-11,18-24,,Inner suburb,Referral,iOS,0,1,21.64,1,5,4.88,0
C11350,Mesa Vista,2024-02-18,18-24,$60k-$89k,Urban core,Social media,Android,0,17,351.48,3,35,4.85,1
C11351,Northport,2023-09-10,35-44,Under $35k,Outer suburb,Organic,iOS,0,10,229.97,1,57,4.81,0
C11352,Grand Junction,2022-06-06,45-54,Under $35k,Outer suburb,Social media,iOS,0,0,0.0,0,357,4.74,0
C11353,Mesa Vista,2024-06-24,25-34,$35k-$59k,Inner suburb,Social media,iOS,0,16,360.02,0,19,5.0,0
C11354,Northport,2022-05-07,55-64,Under $35k,Urban core,Paid search,iOS,0,1,9.35,1,14,5.0,0
C11355,Northport,2022-10-01,35-44,$90k-$124k,Urban core,Organic,Android,1,3,66.73,0,7,5.0,0
C11356,Northport,2024-04-07,25-34,$125k+,Inner suburb,Organic,iOS,0,1,25.15,0,16,4.99,0
C11357,Northport,2024-08-13,55-64,Under $35k,Outer suburb,Social media,Android,0,2,19.55,0,12,4.81,0
C11358,Northport,2024-04-29,45-54,$35k-$59k,Inner suburb,Organic,iOS,0,3,71.2,0,30,4.62,0
C11359,Grand Junction,2023-08-12,18-24,$125k+,Urban core,Partnership,iOS,1,25,671.12,1,14,4.49,0
C11360,Grand Junction,2023-10-30,25-34,$35k-$59k,Outer suburb,Organic,Android,1,3,75.02,1,9,4.56,0
C11361,Mesa Vista,2022-01-02,35-44,$90k-$124k,Outer suburb,Organic,Android,0,6,157.49,1,6,4.59,0
C11362,Mesa Vista,2024-12-18,25-34,$125k+,Urban core,Paid search,Android,1,6,124.71,1,9,4.88,1
C11363,Riverton,2024-08-24,35-44,$90k-$124k,Urban core,Referral,iOS,1,41,1195.89,0,54,5.0,0
C11364,Northport,2023-07-12,18-24,$35k-$59k,Urban core,Partnership,iOS,0,1,24.2,0,14,4.32,0
C11365,Riverton,2022-06-30,25-34,Under $35k,Outer suburb,Paid search,iOS,0,4,68.8,1,7,4.4,0
C11366,Mesa Vista,2022-03-20,45-54,$125k+,Inner suburb,Referral,Android,0,33,650.56,3,4,5.0,1
C11367,Northport,2024-09-06,55-64,$35k-$59k,Outer suburb,Social media,Android,0,4,88.33,1,2,4.62,1
C11368,Northport,2024-12-30,65+,Under $35k,Outer suburb,Organic,iOS,0,9,189.45,2,2,5.0,0
C11369,Mesa Vista,2023-01-03,25-34,,Inner suburb,Organic,Android,0,8,252.33,3,22,4.69,0
C11370,Riverton,2022-11-27,25-34,$35k-$59k,Urban core,Referral,Android,0,9,182.83,2,8,4.52,0
C11371,Mesa Vista,2023-06-15,18-24,Under $35k,Outer suburb,Social media,Android,0,14,169.44,4,19,4.72,0
C11372,Northport,2022-12-06,25-34,$90k-$124k,Inner suburb,Social media,iOS,0,11,225.81,0,16,4.23,0
C11373,Lake City,2022-09-23,25-34,,Urban core,Paid search,iOS,1,17,251.4,3,15,4.72,1
C11374,Mesa Vista,2024-11-19,45-54,Under $35k,Outer suburb,Referral,iOS,0,3,69.71,2,1,4.5,1
C11375,Mesa Vista,2024-05-18,45-54,,Urban core,Referral,iOS,0,7,168.66,3,30,4.9,0
C11376,Grand Junction,2024-03-19,25-34,$35k-$59k,Outer suburb,Referral,iOS,0,1,16.54,0,13,5.0,0
C11377,Mesa Vista,2023-02-26,45-54,Under $35k,Inner suburb,Partnership,Android,0,1,8.91,0,2,5.0,0
C11378,Mesa Vista,2024-11-23,55-64,$90k-$124k,Urban core,Referral,Android,1,44,723.41,1,52,4.63,0
C11379,Mesa Vista,2022-02-27,55-64,,Inner suburb,Social media,Android,0,7,133.95,2,2,5.0,0
C11380,Northport,2022-11-15,65+,$35k-$59k,Urban core,Partnership,iOS,0,11,226.65,2,3,4.47,0
C11381,Riverton,2023-07-29,45-54,$35k-$59k,Urban core,Organic,iOS,0,1,19.64,0,15,4.75,0
C11382,Mesa Vista,2022-06-21,18-24,$60k-$89k,Outer suburb,Referral,iOS,0,9,206.87,3,87,4.19,0
C11383,Riverton,2023-05-16,18-24,$60k-$89k,Urban core,Social media,iOS,0,8,171.37,4,44,5.0,0
C11384,Grand Junction,2022-07-17,18-24,$60k-$89k,Inner suburb,Organic,iOS,0,1,27.57,0,25,4.67,0
C11385,Lake City,2022-12-19,25-34,$35k-$59k,Outer suburb,Organic,Android,0,5,90.37,1,19,4.74,0
C11386,Mesa Vista,2023-07-26,25-34,$60k-$89k,Urban core,Referral,Android,0,3,70.38,2,6,4.26,0
C11387,Grand Junction,2024-06-13,25-34,$90k-$124k,Outer suburb,Partnership,Android,0,4,122.51,0,9,5.0,0
C11388,Lake City,2023-01-08,25-34,$60k-$89k,Inner suburb,Referral,iOS,1,35,387.65,2,60,4.7,2
C11389,Lake City,2024-11-09,35-44,$60k-$89k,Inner suburb,Paid search,iOS,0,2,49.84,2,91,4.41,0
C11390,Riverton,2023-07-31,35-44,$60k-$89k,Urban core,Social media,iOS,0,15,417.32,3,10,4.66,0
C11391,Riverton,2022-07-19,65+,Under $35k,Urban core,Social media,Android,0,12,317.58,5,14,4.52,0
C11392,Mesa Vista,2023-10-10,35-44,$125k+,Inner suburb,Social media,Android,0,9,197.5,3,27,4.52,0
C11393,Mesa Vista,2024-06-21,55-64,$125k+,Inner suburb,Referral,Android,0,1,27.51,1,11,,0
C11394,Riverton,2023-08-31,45-54,$60k-$89k,Inner suburb,Referral,Android,0,4,103.97,0,1,4.49,0
C11395,Riverton,2022-08-25,55-64,Under $35k,Inner suburb,Partnership,iOS,0,2,37.88,0,65,4.66,0
C11396,Grand Junction,2023-10-07,45-54,$35k-$59k,Inner suburb,Paid search,iOS,1,18,290.57,3,10,4.97,0
C11397,Northport,2022-03-02,25-34,Under $35k,Outer suburb,Referral,Android,0,9,263.04,4,34,4.9,1
C11398,Grand Junction,2022-05-20,55-64,,Inner suburb,Referral,iOS,0,2,32.3,1,2,4.44,0
C11399,Northport,2023-02-04,25-34,$60k-$89k,Urban core,Referral,iOS,0,0,0.0,0,454,4.72,0
C11400,Riverton,2024-08-30,25-34,$35k-$59k,Urban core,Referral,iOS,0,4,91.51,2,14,4.74,1
C11401,Northport,2022-07-22,45-54,$60k-$89k,Urban core,Paid search,Android,0,0,0.0,0,317,4.54,0
C11402,Riverton,2023-07-09,25-34,,Inner suburb,Organic,iOS,1,17,325.64,1,8,4.86,0
C11403,Grand Junction,2022-03-04,45-54,$90k-$124k,Urban core,Partnership,iOS,1,3,60.3,1,24,4.77,0
C11404,Riverton,2024-05-16,55-64,$125k+,Urban core,Paid search,iOS,0,2,54.16,0,62,4.7,0
C11405,Grand Junction,2024-01-25,55-64,$35k-$59k,Urban core,Organic,iOS,0,8,195.84,1,11,4.83,2
C11406,Riverton,2024-01-04,25-34,$90k-$124k,Outer suburb,Partnership,iOS,1,18,492.47,2,36,5.0,0
C11407,Mesa Vista,2023-12-15,18-24,$125k+,Inner suburb,Organic,iOS,0,8,170.76,2,35,4.79,0
C11408,Mesa Vista,2022-03-07,25-34,$125k+,Urban core,Paid search,Android,0,3,68.47,0,1,4.89,0
C11409,Lake City,2022-04-01,25-34,Under $35k,Inner suburb,Organic,iOS,0,4,96.17,0,15,4.75,0
C11410,Northport,2024-02-14,18-24,$60k-$89k,Inner suburb,Referral,Android,1,6,64.86,2,5,4.42,1
C11411,Mesa Vista,2023-11-03,25-34,$60k-$89k,Urban core,Paid search,Android,1,5,97.23,0,25,4.57,0
C11412,Lake City,2022-05-25,25-34,$90k-$124k,Urban core,Partnership,Android,0,14,473.63,4,2,4.38,2
C11413,Lake City,2024-07-07,18-24,$35k-$59k,Urban core,Organic,iOS,0,3,27.15,0,16,4.95,0
C11414,Northport,2023-06-27,25-34,$125k+,Urban core,Social media,iOS,0,33,681.47,2,32,4.69,0
C11415,Riverton,2022-11-24,45-54,$35k-$59k,Inner suburb,Paid search,Android,0,9,122.18,3,17,5.0,0
C11416,Grand Junction,2023-02-09,35-44,$125k+,Inner suburb,Referral,iOS,1,3,57.2,1,8,4.7,0
C11417,Mesa Vista,2022-03-04,35-44,$35k-$59k,Outer suburb,Organic,Android,0,1,14.72,1,81,4.69,0
C11418,Mesa Vista,2023-01-27,45-54,$90k-$124k,Urban core,Partnership,iOS,1,10,247.35,2,4,5.0,1
C11419,Mesa Vista,2023-08-19,65+,$35k-$59k,Urban core,Organic,Android,0,11,320.81,2,24,,1
C11420,Northport,2022-07-20,45-54,$35k-$59k,Inner suburb,Organic,Android,0,17,335.26,4,3,4.42,0
C11421,Riverton,2024-05-14,65+,$125k+,Urban core,Paid search,iOS,0,6,177.29,0,16,4.94,2
C11422,Riverton,2023-01-04,25-34,$35k-$59k,Urban core,Social media,iOS,0,0,0.0,0,488,4.83,0
C11423,Northport,2023-09-15,25-34,Under $35k,Urban core,Social media,iOS,0,7,154.32,1,20,4.33,1
C11424,Northport,2024-03-14,18-24,Under $35k,Urban core,Paid search,Android,0,9,187.71,2,14,4.71,1
C11425,Northport,2024-11-18,25-34,$60k-$89k,Outer suburb,Organic,iOS,0,5,98.74,1,45,4.82,0
C11426,Riverton,2024-02-29,35-44,$35k-$59k,Outer suburb,Organic,iOS,1,3,70.68,0,11,4.72,1
C11427,Mesa Vista,2023-07-03,25-34,Under $35k,Outer suburb,Partnership,Android,0,2,43.75,0,1,4.79,0
C11428,Northport,2024-06-25,25-34,Under $35k,Inner suburb,Social media,Android,0,4,70.06,1,14,4.82,0
C11429,Northport,2023-05-12,45-54,$90k-$124k,Outer suburb,Referral,Android,0,10,229.09,2,4,4.23,1
C11430,Northport,2023-06-20,55-64,$60k-$89k,Inner suburb,Organic,iOS,0,4,72.22,0,10,,0
C11431,Northport,2022-08-26,25-34,,Outer suburb,Referral,iOS,0,5,129.75,0,45,4.94,0
C11432,Grand Junction,2023-01-21,55-64,,Outer suburb,Organic,iOS,0,2,48.28,1,10,4.74,0
C11433,Riverton,2023-02-25,18-24,$35k-$59k,Urban core,Social media,iOS,1,7,171.47,3,17,4.87,0
C11434,Northport,2023-07-16,55-64,$90k-$124k,Inner suburb,Paid search,iOS,0,1,24.73,0,25,4.97,0
C11435,Northport,2024-03-18,18-24,$125k+,Outer suburb,Paid search,iOS,0,14,451.48,2,32,5.0,0
C11436,Lake City,2023-09-09,45-54,,Outer suburb,Organic,iOS,0,0,0.0,1,281,4.36,0
C11437,Grand Junction,2022-03-30,45-54,$35k-$59k,Inner suburb,Paid search,iOS,0,4,35.06,1,36,4.44,0
C11438,Northport,2022-08-03,65+,$35k-$59k,Urban core,Paid search,iOS,0,1,18.21,0,25,4.86,0
C11439,Lake City,2024-05-21,35-44,Under $35k,Outer suburb,Organic,iOS,0,0,0.0,1,179,5.0,0
C11440,Riverton,2024-05-27,25-34,$35k-$59k,Outer suburb,Paid search,iOS,0,0,0.0,1,452,5.0,0
C11441,Grand Junction,2024-06-16,25-34,$90k-$124k,Urban core,Referral,iOS,1,9,227.53,3,2,4.55,0
C11442,Mesa Vista,2022-09-03,25-34,$125k+,Outer suburb,Partnership,Android,0,7,193.22,2,35,4.43,0
C11443,Grand Junction,2024-07-30,25-34,$35k-$59k,Inner suburb,Organic,Android,0,22,405.96,0,3,4.85,0
C11444,Mesa Vista,2023-04-01,25-34,$60k-$89k,Urban core,Partnership,iOS,0,12,251.38,4,21,4.61,1
C11445,Mesa Vista,2022-09-14,18-24,Under $35k,Inner suburb,Referral,iOS,0,3,68.01,1,34,4.73,0
C11446,Riverton,2022-07-03,18-24,$35k-$59k,Urban core,Organic,iOS,0,3,51.44,1,13,4.72,0
C11447,Lake City,2022-11-15,45-54,Under $35k,Outer suburb,Organic,iOS,0,1,19.79,0,12,4.61,0
C11448,Mesa Vista,2024-08-18,35-44,$60k-$89k,Urban core,Organic,Android,0,3,50.36,1,8,4.85,0
C11449,Mesa Vista,2023-07-06,18-24,$90k-$124k,Inner suburb,Organic,Android,0,1,33.09,0,2,4.79,0
C11450,Riverton,2023-11-12,35-44,,Inner suburb,Paid search,Android,0,3,60.38,0,4,5.0,0
C11451,Lake City,2022-01-13,55-64,$35k-$59k,Inner suburb,Organic,iOS,0,1,12.22,1,7,4.69,0
C11452,Grand Junction,2022-02-06,55-64,$90k-$124k,Outer suburb,Organic,iOS,0,6,161.72,3,1,4.39,1
C11453,Mesa Vista,2024-11-22,35-44,$90k-$124k,Urban core,Referral,Android,0,3,81.65,0,22,4.46,0
C11454,Riverton,2024-02-21,45-54,$35k-$59k,Urban core,Partnership,iOS,0,16,538.22,4,59,4.92,0
C11455,Northport,2024-07-15,45-54,$60k-$89k,Urban core,Organic,Android,0,3,95.82,0,6,4.22,0
C11456,Lake City,2023-02-18,25-34,$35k-$59k,Outer suburb,Referral,iOS,0,11,151.69,1,64,4.85,2
C11457,Grand Junction,2024-10-18,35-44,$35k-$59k,Inner suburb,Organic,Android,0,0,0.0,0,188,4.58,0
C11458,Riverton,2023-02-19,55-64,$125k+,Outer suburb,Referral,iOS,0,1,14.81,1,75,4.35,0
C11459,Northport,2024-01-19,45-54,$35k-$59k,Inner suburb,Social media,Android,0,4,78.68,0,2,4.71,0
C11460,Lake City,2024-08-05,25-34,$60k-$89k,Inner suburb,Referral,iOS,0,0,0.0,0,224,5.0,0
C11461,Lake City,2024-07-11,35-44,$90k-$124k,Urban core,Social media,Android,0,3,51.92,0,2,5.0,0
C11462,Mesa Vista,2024-05-31,45-54,$90k-$124k,Urban core,Referral,Android,1,7,167.56,0,18,4.3,1
C11463,Riverton,2024-06-16,45-54,$125k+,Inner suburb,Organic,iOS,0,8,143.42,1,20,4.39,0
C11464,Grand Junction,2024-02-06,25-34,$60k-$89k,Outer suburb,Organic,iOS,0,13,243.9,2,47,4.4,0
C11465,Grand Junction,2024-03-01,45-54,$35k-$59k,Urban core,Partnership,iOS,1,13,195.86,3,4,4.85,0
C11466,Lake City,2022-12-08,25-34,$35k-$59k,Inner suburb,Partnership,iOS,0,0,0.0,0,389,4.58,0
C11467,Grand Junction,2022-09-04,18-24,$35k-$59k,Urban core,Organic,iOS,0,5,101.83,1,18,4.5,0
C11468,Lake City,2023-08-22,45-54,$35k-$59k,Inner suburb,Partnership,iOS,0,2,33.12,0,33,4.61,0
C11469,Northport,2024-04-26,35-44,$90k-$124k,Urban core,Paid search,iOS,0,17,394.85,2,13,4.02,0
C11470,Riverton,2023-02-04,55-64,Under $35k,Inner suburb,Organic,Android,0,1,26.1,0,17,4.44,0
C11471,Northport,2023-04-02,35-44,$35k-$59k,Urban core,Organic,Android,0,3,54.67,1,80,4.22,0
C11472,Riverton,2024-11-23,45-54,$90k-$124k,Urban core,Organic,iOS,1,2,45.04,0,17,4.76,0
C11473,Northport,2022-07-31,65+,$60k-$89k,Inner suburb,Referral,iOS,0,2,66.9,0,38,4.92,0
C11474,Riverton,2022-04-28,45-54,$90k-$124k,Inner suburb,Social media,Android,0,42,973.09,3,13,5.0,1
C11475,Grand Junction,2024-06-27,25-34,$125k+,Urban core,Referral,Android,0,5,113.51,1,66,4.55,1
C11476,Mesa Vista,2024-07-22,55-64,$60k-$89k,Inner suburb,Referral,iOS,0,2,54.13,0,68,4.84,0
C11477,Riverton,2022-10-02,25-34,$125k+,Inner suburb,Referral,iOS,1,3,74.26,1,18,4.47,0
C11478,Riverton,2022-11-10,25-34,$35k-$59k,Outer suburb,Paid search,Android,0,23,392.54,6,10,4.61,0
C11479,Lake City,2023-06-10,18-24,$35k-$59k,Inner suburb,Organic,Android,0,2,20.7,1,9,4.08,0
C11480,Lake City,2023-05-02,35-44,$125k+,Urban core,Paid search,Android,0,13,256.67,2,41,5.0,0
C11481,Lake City,2023-08-16,35-44,$35k-$59k,Urban core,Social media,iOS,0,3,94.16,1,6,4.65,0
C11482,Lake City,2022-08-17,45-54,$125k+,Urban core,Social media,Android,0,19,471.49,5,32,4.2,1
C11483,Mesa Vista,2023-11-18,25-34,$35k-$59k,Inner suburb,Partnership,iOS,0,2,52.26,0,10,4.99,0
C11484,Lake City,2023-09-07,18-24,$90k-$124k,Urban core,Paid search,iOS,1,3,68.06,1,4,4.58,0
C11485,Mesa Vista,2024-09-26,65+,$90k-$124k,Urban core,Paid search,iOS,0,3,53.1,0,3,4.74,0
C11486,Mesa Vista,2024-01-09,25-34,$35k-$59k,Outer suburb,Organic,Android,1,12,380.62,2,19,4.67,0
C11487,Lake City,2022-03-18,55-64,$35k-$59k,Urban core,Organic,Android,0,4,81.99,2,36,5.0,0
C11488,Mesa Vista,2024-01-05,35-44,$125k+,Urban core,Partnership,Android,0,2,67.72,0,16,5.0,0
C11489,Riverton,2023-12-06,35-44,,Urban core,Referral,Android,0,1,19.02,1,5,4.82,0
C11490,Riverton,2023-07-10,25-34,$125k+,Urban core,Paid search,iOS,0,5,51.91,1,33,4.56,0
C11491,Northport,2023-07-21,25-34,Under $35k,Urban core,Organic,iOS,0,7,75.3,2,11,4.81,0
C11492,Northport,2023-10-24,18-24,$90k-$124k,Inner suburb,Social media,iOS,0,8,233.04,3,2,4.11,0
C11493,Mesa Vista,2022-03-21,45-54,$60k-$89k,Urban core,Referral,Android,0,13,312.48,2,25,4.57,1
C11494,Northport,2022-05-18,55-64,$125k+,Outer suburb,Paid search,iOS,0,17,271.0,5,29,4.7,0
C11495,Northport,2022-01-06,25-34,,Inner suburb,Organic,Android,0,5,117.94,2,21,4.95,0
C11496,Mesa Vista,2022-09-11,35-44,$90k-$124k,Urban core,Organic,iOS,0,10,195.86,2,2,4.89,0
C11497,Riverton,2023-05-20,18-24,$60k-$89k,Inner suburb,Organic,Android,1,4,101.47,1,11,5.0,0
C11498,Northport,2023-10-28,18-24,$35k-$59k,Outer suburb,Referral,Android,1,41,642.82,5,8,4.62,1
C11499,Riverton,2023-05-28,25-34,$35k-$59k,Inner suburb,Paid search,iOS,0,1,24.34,0,6,4.92,0
C11500,Riverton,2022-06-12,18-24,Under $35k,Inner suburb,Social media,Android,0,8,131.35,0,5,4.75,0
C11501,Riverton,2022-12-25,45-54,$35k-$59k,Urban core,Referral,Android,0,4,114.45,0,32,4.58,0
C11502,Northport,2024-03-03,45-54,$90k-$124k,Outer suburb,Referral,Android,0,12,374.36,4,34,4.79,2
C11503,Northport,2024-04-06,25-34,$90k-$124k,Urban core,Partnership,iOS,0,0,0.0,0,138,4.78,0
C11504,Riverton,2023-09-13,25-34,,Outer suburb,Partnership,iOS,0,10,192.69,3,188,5.0,0
C11505,Northport,2023-12-23,65+,Under $35k,Urban core,Organic,Android,0,2,47.97,0,15,4.57,0
C11506,Lake City,2022-07-11,65+,$90k-$124k,Inner suburb,Social media,iOS,0,11,204.31,3,26,4.24,0
C11507,Mesa Vista,2024-05-17,25-34,$90k-$124k,Inner suburb,Organic,Android,0,2,32.81,1,3,4.58,0
C11508,Grand Junction,2022-03-09,45-54,$125k+,Inner suburb,Referral,iOS,0,9,288.98,2,27,4.45,0
C11509,Lake City,2022-10-15,35-44,$60k-$89k,Inner suburb,Referral,Android,0,0,0.0,0,315,4.67,0
C11510,Lake City,2024-06-08,55-64,$35k-$59k,Urban core,Organic,Android,0,9,143.15,2,6,4.44,0
C11511,Lake City,2023-01-10,55-64,$60k-$89k,Outer suburb,Paid search,Android,0,7,140.57,0,16,5.0,1
C11512,Lake City,2022-11-26,55-64,$35k-$59k,Urban core,Social media,iOS,1,65,1201.13,0,1,5.0,1
C11513,Northport,2023-07-31,25-34,Under $35k,Inner suburb,Social media,iOS,0,3,56.03,0,47,4.85,0
C11514,Lake City,2023-03-22,25-34,,Inner suburb,Referral,iOS,0,2,46.12,1,57,4.96,0
C11515,Grand Junction,2024-09-18,55-64,$35k-$59k,Urban core,Organic,Android,0,16,295.46,1,18,4.84,3
C11516,Mesa Vista,2024-01-01,35-44,Under $35k,Urban core,Referral,iOS,0,4,60.06,1,19,5.0,0
C11517,Lake City,2022-06-23,18-24,$125k+,Inner suburb,Partnership,iOS,0,20,559.3,4,9,5.0,1
C11518,Grand Junction,2022-05-18,65+,$35k-$59k,Inner suburb,Organic,Android,0,7,142.7,2,68,4.94,0
C11519,Riverton,2024-02-14,18-24,$35k-$59k,Urban core,Referral,Android,0,1,31.39,1,160,4.68,0
C11520,Grand Junction,2022-12-30,45-54,Under $35k,Urban core,Organic,iOS,0,5,70.51,1,8,4.92,0
C11521,Mesa Vista,2022-08-18,25-34,Under $35k,Inner suburb,Organic,iOS,0,0,0.0,0,488,4.62,0
C11522,Mesa Vista,2023-01-20,35-44,$90k-$124k,Outer suburb,Partnership,Android,0,12,286.04,3,30,4.93,0
C11523,Grand Junction,2024-11-19,55-64,Under $35k,Inner suburb,Social media,Android,0,2,28.19,1,69,4.23,0
C11524,Grand Junction,2023-02-28,55-64,Under $35k,Urban core,Paid search,iOS,0,1,14.72,0,40,4.4,0
C11525,Northport,2024-10-07,25-34,,Inner suburb,Organic,Android,0,4,87.14,0,115,4.66,0
C11526,Mesa Vista,2022-03-16,55-64,,Inner suburb,Organic,iOS,0,9,224.18,2,27,4.73,1
C11527,Grand Junction,2022-01-01,65+,$90k-$124k,Outer suburb,Paid search,Android,0,9,234.17,5,139,4.82,0
C11528,Northport,2022-08-05,35-44,$125k+,Inner suburb,Organic,iOS,1,11,236.56,3,13,4.79,0
C11529,Northport,2023-01-02,25-34,$125k+,Inner suburb,Paid search,iOS,0,11,301.33,2,11,4.62,0
C11530,Riverton,2024-02-11,25-34,$60k-$89k,Outer suburb,Organic,iOS,0,5,104.94,2,11,4.61,0
C11531,Riverton,2024-12-15,18-24,$35k-$59k,Inner suburb,Referral,iOS,0,2,54.16,1,19,4.75,0
C11532,Mesa Vista,2023-04-01,45-54,$35k-$59k,Outer suburb,Social media,iOS,0,3,36.88,0,23,4.77,0
C11533,Grand Junction,2023-07-29,18-24,$60k-$89k,Urban core,Referral,Android,0,4,97.49,1,42,4.72,0
C11534,Lake City,2024-01-10,45-54,$60k-$89k,Outer suburb,Organic,Android,0,6,198.37,1,60,4.56,0
C11535,Riverton,2024-11-22,35-44,$35k-$59k,Urban core,Organic,iOS,0,2,25.09,0,38,5.0,0
C11536,Grand Junction,2023-06-25,35-44,$60k-$89k,Urban core,Organic,iOS,1,20,514.74,2,5,,0
C11537,Northport,2022-02-11,35-44,$90k-$124k,Outer suburb,Social media,Android,0,5,125.87,3,7,4.8,0
C11538,Northport,2023-06-22,55-64,$35k-$59k,Urban core,Social media,Android,0,6,108.21,1,57,4.72,1
C11539,Mesa Vista,2023-09-06,18-24,$90k-$124k,Urban core,Organic,iOS,0,17,504.05,3,19,5.0,1
C11540,Riverton,2023-08-02,55-64,Under $35k,Inner suburb,Organic,Android,0,6,138.06,3,11,4.91,0
C11541,Northport,2022-12-02,18-24,$60k-$89k,Inner suburb,Organic,iOS,0,12,375.31,4,40,5.0,0
C11542,Lake City,2023-02-23,18-24,$60k-$89k,Inner suburb,Paid search,Android,1,12,326.36,3,1,4.28,0
C11543,Grand Junction,2022-03-10,65+,$35k-$59k,Outer suburb,Organic,Android,0,2,44.37,1,34,4.26,0
C11544,Riverton,2023-11-12,18-24,$125k+,Inner suburb,Organic,iOS,0,3,83.79,1,26,4.43,0
C11545,Northport,2022-03-19,35-44,Under $35k,Outer suburb,Social media,iOS,0,0,0.0,0,331,4.78,0
C11546,Northport,2024-01-23,25-34,$90k-$124k,Urban core,Partnership,Android,0,4,121.03,1,151,4.7,0
C11547,Grand Junction,2022-01-20,18-24,$90k-$124k,Outer suburb,Paid search,Android,0,17,400.01,2,68,5.0,0
C11548,Mesa Vista,2024-02-21,55-64,$35k-$59k,Inner suburb,Organic,iOS,0,5,85.56,2,108,4.55,0
C11549,Grand Junction,2023-09-15,55-64,$60k-$89k,Urban core,Organic,Android,0,2,39.43,1,20,5.0,0
C11550,Grand Junction,2023-04-03,35-44,$60k-$89k,Inner suburb,Social media,Android,0,18,335.04,4,34,5.0,0
C11551,Mesa Vista,2024-04-17,18-24,Under $35k,Inner suburb,Partnership,iOS,0,18,544.66,3,18,4.45,1
C11552,Northport,2022-03-13,25-34,Under $35k,Urban core,Organic,Android,0,9,107.73,1,15,5.0,1
C11553,Riverton,2023-04-17,18-24,,Urban core,Referral,iOS,0,6,79.27,2,8,4.45,2
C11554,Northport,2024-12-26,25-34,Under $35k,Urban core,Social media,iOS,0,0,0.0,1,479,4.55,0
C11555,Riverton,2023-10-13,25-34,,Outer suburb,Social media,Android,0,0,0.0,0,276,,0
C11556,Grand Junction,2023-03-09,45-54,$90k-$124k,Urban core,Referral,Android,0,3,66.77,0,29,4.65,0
C11557,Grand Junction,2023-07-02,55-64,$35k-$59k,Urban core,Organic,Android,1,26,660.51,3,88,4.7,0
C11558,Lake City,2023-10-17,25-34,$35k-$59k,Urban core,Referral,iOS,0,1,20.42,1,113,4.52,0
C11559,Mesa Vista,2022-10-10,45-54,$125k+,Outer suburb,Organic,Android,1,26,754.22,1,25,,0
C11560,Northport,2023-04-03,25-34,Under $35k,Urban core,Organic,iOS,1,11,293.94,2,12,4.61,2
C11561,Riverton,2024-02-04,25-34,$60k-$89k,Outer suburb,Organic,iOS,0,1,16.84,0,43,4.58,0
C11562,Lake City,2023-12-27,35-44,$90k-$124k,Urban core,Social media,Android,1,8,229.81,4,21,4.02,0
C11563,Mesa Vista,2024-04-23,25-34,$35k-$59k,Outer suburb,Referral,iOS,0,9,193.25,3,9,5.0,0
C11564,Northport,2023-03-16,55-64,$125k+,Inner suburb,Organic,Android,1,5,125.37,1,7,4.88,1
C11565,Grand Junction,2024-09-08,65+,$60k-$89k,Urban core,Referral,iOS,1,5,116.08,1,23,4.73,0
C11566,Lake City,2023-07-31,45-54,$60k-$89k,Urban core,Paid search,Android,0,4,118.99,1,14,,0
C11567,Lake City,2024-05-02,25-34,$60k-$89k,Inner suburb,Partnership,iOS,0,4,58.53,1,88,5.0,0
C11568,Northport,2024-09-11,18-24,$35k-$59k,Inner suburb,Organic,iOS,0,7,160.03,1,27,4.55,0
C11569,Northport,2023-04-17,35-44,$90k-$124k,Outer suburb,Organic,Android,0,1,15.81,1,3,4.6,0
C11570,Riverton,2022-09-11,25-34,Under $35k,Urban core,Paid search,iOS,0,2,56.2,2,28,4.96,0
C11571,Mesa Vista,2023-01-12,35-44,$125k+,Urban core,Organic,Android,0,5,156.06,1,51,5.0,0
