ride_id,customer_id,request_date,request_hour,day_of_week,weekend,market,trip_type,distance_miles,estimated_duration_min,standard_estimated_wait_min,priority_eligible,priority_estimated_wait_min,priority_surcharge,priority_selected,temperature_f,rain,snow,high_demand,service_disruption,surge_multiplier,quoted_fare,campaign_id,campaign_treatment,campaign_offer_applied,discount_amount,ride_credit_earned,amount_paid,completed,customer_cancelled,driver_cancelled,actual_wait_min,actual_duration_min,driver_id,driver_experience_months,driver_rating_before_ride,vehicle_quality,customer_rating,complaint
R048635,C09377,2025-08-08,17,Friday,0,Mesa Vista,Errand,5.6,17.1,6.6,0,,,0,71.5,1,0,0,0,1.0,19.75,,,0,0.0,0.0,19.75,1,0,0,9.5,19.5,D0353,19,4.79,Standard,4,0
R048636,C02667,2025-05-07,19,Wednesday,0,Grand Junction,Commute,3.3,10.7,6.2,0,,,0,88.0,1,0,0,0,1.0,12.16,,,0,0.0,0.0,12.16,1,0,0,9.0,13.4,D0595,10,4.51,Standard,4,0
R048637,C10807,2025-04-01,20,Tuesday,0,Mesa Vista,Business,11.0,26.2,4.9,0,,,0,47.9,0,0,0,0,1.0,31.09,,,0,0.0,0.0,31.09,1,0,0,2.9,29.4,D1218,62,4.77,Comfort,,0
R048638,C10653,2025-04-12,18,Saturday,1,Grand Junction,Airport,16.3,40.0,5.1,0,,,0,49.6,0,0,0,0,1.0,41.1,,,0,0.0,0.0,41.1,1,0,0,5.8,41.5,D0918,10,5.0,Standard,5,0
R048639,C08217,2025-06-20,20,Friday,0,Mesa Vista,Commute,13.6,33.1,5.4,0,,,0,61.1,0,0,0,0,1.0,37.11,WINBACK_2025_06,Message only,0,0.0,0.0,37.11,1,0,0,6.6,33.0,D1669,14,4.74,Comfort,5,0
R048640,C00611,2025-05-11,10,Sunday,1,Lake City,Leisure,5.9,16.5,6.8,0,,,0,83.2,0,0,0,0,1.0,19.44,,,0,0.0,0.0,19.44,1,0,0,8.3,17.4,D0311,4,4.72,Comfort,5,0
R048641,C11006,2025-10-26,10,Sunday,1,Northport,Leisure,1.9,8.4,8.1,1,4.6,6.0,0,65.2,0,0,1,0,1.25,12.17,,,0,0.0,0.0,12.17,1,0,0,7.4,12.6,D0379,28,4.66,Standard,5,0
R048642,C00852,2025-12-28,21,Sunday,1,Riverton,Airport,11.4,29.2,13.8,1,5.3,5.0,0,40.0,0,1,0,0,1.0,29.65,,,0,0.0,0.0,29.65,1,0,0,13.9,24.9,D1706,31,4.96,Standard,5,0
R048643,C04769,2025-08-25,0,Monday,0,Riverton,Errand,6.2,12.8,8.5,1,3.3,4.0,0,87.3,0,0,0,0,1.0,17.04,,,0,0.0,0.0,17.04,1,0,0,7.5,10.1,D0851,18,5.0,Standard,4,0
R048644,C02751,2025-02-19,15,Wednesday,0,Grand Junction,Errand,3.4,11.9,9.0,1,1.3,5.0,0,31.3,0,1,0,0,1.0,12.6,,,0,0.0,0.0,12.6,1,0,0,10.4,9.1,D1549,16,4.87,Standard,4,0
R048645,C11283,2025-02-26,7,Wednesday,0,Northport,Commute,5.1,8.4,7.9,0,,,0,6.7,0,0,1,0,1.25,19.09,,,0,0.0,0.0,19.09,1,0,0,9.2,5.5,D1607,13,4.86,Comfort,,0
R048646,C03007,2025-06-23,13,Monday,0,Lake City,Airport,18.8,44.6,5.0,0,,,0,83.7,0,0,0,0,1.0,47.94,WINBACK_2025_06,Control,0,0.0,0.0,47.94,1,0,0,3.1,48.4,D0520,23,4.79,Comfort,,0
R048647,C09240,2025-02-01,21,Saturday,1,Grand Junction,Airport,18.2,43.6,8.0,0,,,0,43.6,0,0,0,0,1.0,45.18,,,0,0.0,0.0,45.18,1,0,0,6.3,46.1,D1661,8,4.75,Comfort,,0
R048648,C04635,2025-04-25,7,Friday,0,Mesa Vista,Airport,15.5,37.3,8.9,0,,,0,47.6,0,0,1,0,1.4,57.85,,,0,0.0,0.0,57.85,1,0,0,10.0,40.1,D0595,7,4.9,Standard,5,0
R048649,C05524,2025-09-20,17,Saturday,1,Lake City,Leisure,7.9,16.8,4.6,1,1.2,5.0,1,104.9,0,0,0,0,1.0,22.96,,,0,0.0,0.0,27.96,1,0,0,0.8,18.1,D1762,37,4.94,Standard,5,0
R048650,C11326,2025-08-31,1,Sunday,1,Northport,Business,4.4,15.9,5.8,0,,,0,85.0,0,0,0,1,1.0,15.71,,,0,0.0,0.0,15.71,1,0,0,14.0,15.3,D0318,80,4.67,Comfort,,0
R048651,C06546,2025-08-30,5,Saturday,1,Grand Junction,Leisure,7.3,18.9,7.0,0,,,0,71.1,1,0,0,0,1.0,20.89,,,0,0.0,0.0,0.0,0,0,1,11.4,19.3,D0213,39,4.89,Comfort,,0
R048652,C03731,2025-12-10,8,Wednesday,0,Lake City,Leisure,3.3,7.8,6.3,0,,,0,37.0,0,0,0,0,1.0,13.02,,,0,0.0,0.0,13.02,1,0,0,7.2,7.6,D0632,2,4.76,Standard,4,0
R048653,C11295,2025-01-09,5,Thursday,0,Riverton,Business,4.1,12.3,5.8,0,,,0,30.3,0,0,0,0,1.0,13.3,,,0,0.0,0.0,13.3,1,0,0,4.7,11.5,D1206,23,4.89,Standard,5,0
R048654,C06687,2025-09-23,22,Tuesday,0,Riverton,Airport,38.1,83.5,4.9,0,,,0,81.9,0,0,0,0,1.0,87.78,,,0,0.0,0.0,87.78,1,0,0,6.0,85.7,D0339,14,4.76,Standard,5,0
R048655,C00402,2025-03-28,20,Friday,0,Mesa Vista,Commute,13.2,29.8,6.3,1,1.2,5.0,0,46.1,0,0,0,0,1.0,35.69,,,0,0.0,0.0,35.69,1,0,0,5.4,30.4,D1485,10,4.78,Comfort,5,0
R048656,C11185,2025-09-19,14,Friday,0,Lake City,Business,3.4,9.2,5.9,0,,,0,93.8,0,0,0,0,1.0,13.51,,,0,0.0,0.0,13.51,1,0,0,8.3,10.4,D0363,9,4.71,Comfort,5,0
R048657,C06122,2025-03-06,11,Thursday,0,Lake City,Commute,10.1,25.4,5.0,0,,,0,43.3,0,0,0,0,1.0,28.66,,,0,0.0,0.0,0.0,0,1,0,5.1,30.1,D0928,7,4.83,Standard,,0
R048658,C05585,2025-02-06,14,Thursday,0,Grand Junction,Airport,7.0,16.3,4.8,0,,,0,41.4,0,0,0,0,1.0,19.8,,,0,0.0,0.0,19.8,1,0,0,6.3,22.4,D0076,22,4.55,Standard,5,0
R048659,C03559,2025-06-06,19,Friday,0,Mesa Vista,Leisure,6.2,15.8,8.2,0,,,0,95.8,0,0,1,0,1.4,28.7,WINBACK_2025_06,$5 off,0,0.0,0.0,28.7,1,0,0,6.7,23.1,D0975,33,4.8,Standard,,0
R048660,C11162,2025-01-19,23,Sunday,1,Mesa Vista,Commute,3.7,11.9,5.8,0,,,0,20.7,0,0,0,0,1.0,15.32,,,0,0.0,0.0,15.32,1,0,0,3.4,14.3,D1747,24,4.7,Standard,5,0
R048661,C06865,2025-08-23,18,Saturday,1,Mesa Vista,Errand,4.2,14.2,7.8,1,1.2,3.0,1,79.1,0,0,1,0,1.6,26.7,,,0,0.0,0.0,29.7,1,0,0,0.8,13.4,D0015,6,4.79,Standard,5,0
R048662,C07055,2025-01-05,16,Sunday,1,Mesa Vista,Commute,3.2,11.9,9.0,0,,,0,27.3,0,0,0,0,1.0,14.45,,,0,0.0,0.0,14.45,1,0,0,6.7,19.0,D0995,22,4.91,Standard,,0
R048663,C09858,2025-11-26,9,Wednesday,0,Northport,Leisure,8.7,23.5,5.2,0,,,0,42.9,0,0,0,0,1.0,24.82,,,0,0.0,0.0,24.82,1,0,0,5.3,24.1,D0556,13,4.76,Premium,5,0
R048664,C03457,2025-02-20,8,Thursday,0,Grand Junction,Errand,6.2,17.9,13.2,0,,,0,33.7,0,0,1,0,1.15,21.58,,,0,0.0,0.0,21.58,1,0,0,11.4,20.2,D1691,22,4.72,Comfort,5,0
R048665,C08173,2025-08-10,3,Sunday,1,Mesa Vista,Leisure,7.2,22.2,5.4,1,1.2,4.0,1,99.5,0,0,0,0,1.0,23.64,,,0,0.0,0.0,27.64,1,0,0,1.3,21.9,D0080,23,5.0,Comfort,5,0
R048666,C10115,2025-09-04,18,Thursday,0,Mesa Vista,Errand,4.6,13.8,10.7,0,,,0,62.3,0,0,1,0,1.25,21.62,,,0,0.0,0.0,21.62,1,0,0,11.1,13.9,D0356,35,5.0,Standard,,0
R048667,C09184,2025-08-03,15,Sunday,1,Mesa Vista,Airport,22.2,52.2,5.3,0,,,0,88.9,0,0,0,0,1.0,56.19,,,0,0.0,0.0,56.19,1,0,0,6.2,53.6,D0091,38,4.61,Standard,,0
R048668,C09313,2025-08-14,14,Thursday,0,Riverton,Leisure,1.5,4.0,9.1,0,,,0,91.0,0,0,1,1,1.15,8.02,,,0,0.0,0.0,8.02,1,0,0,15.6,4.0,D0723,4,4.6,Standard,5,0
R048669,C09945,2025-06-08,8,Sunday,1,Mesa Vista,Airport,12.5,33.7,6.3,0,,,0,95.8,1,0,0,0,1.0,35.34,WINBACK_2025_06,20% off,1,7.07,0.0,28.27,1,0,0,9.3,40.9,D1296,24,4.89,Standard,5,0
R048670,C11240,2025-05-31,5,Saturday,1,Northport,Leisure,9.8,26.7,4.4,1,1.2,6.0,0,61.4,0,0,0,0,1.0,27.43,,,0,0.0,0.0,27.43,1,0,0,9.2,25.6,D1555,8,4.88,Comfort,5,0
R048671,C07217,2025-05-02,23,Friday,0,Riverton,Leisure,8.0,23.1,9.8,0,,,0,64.4,0,0,1,0,1.25,28.03,,,0,0.0,0.0,28.03,1,0,0,10.1,21.4,D0052,0,5.0,Standard,5,0
R048672,C01935,2025-12-20,10,Saturday,1,Riverton,Commute,11.9,32.0,7.1,0,,,0,28.3,0,0,0,0,1.0,31.13,,,0,0.0,0.0,31.13,1,0,0,9.7,38.7,D1623,23,4.79,Comfort,4,0
R048673,C08870,2025-12-07,14,Sunday,1,Northport,Errand,11.5,25.9,8.9,0,,,0,33.6,1,0,1,0,1.15,34.72,,,0,0.0,0.0,34.72,1,0,0,10.1,28.1,D1593,6,4.72,Standard,5,0
R048674,C10139,2025-06-05,15,Thursday,0,Grand Junction,Commute,2.5,11.8,8.2,0,,,0,69.5,0,0,0,0,1.0,11.02,WINBACK_2025_06,$5 off,0,0.0,0.0,11.02,1,0,0,7.5,15.1,D1539,12,4.62,Premium,,0
R048675,C00401,2025-10-28,10,Tuesday,0,Northport,Airport,19.8,42.2,6.8,0,,,0,54.3,0,0,0,0,1.0,48.14,,,0,0.0,0.0,48.14,1,0,0,7.0,44.7,D0551,15,4.85,Standard,,0
R048676,C00799,2025-06-28,0,Saturday,1,Lake City,Errand,8.0,18.2,5.6,0,,,0,83.7,0,0,0,0,1.0,23.44,WINBACK_2025_06,Message only,0,0.0,0.0,23.44,1,0,0,8.1,19.6,D1640,26,4.82,Standard,,0
R048677,C09423,2025-06-14,7,Saturday,1,Northport,Business,3.3,12.6,7.8,1,2.6,2.0,1,88.2,0,0,0,0,1.0,13.08,WINBACK_2025_06,$5 off,1,5.0,0.0,10.08,1,0,0,1.3,7.0,D1783,19,5.0,Standard,5,0
R048678,C11251,2025-08-14,8,Thursday,0,Lake City,Leisure,6.7,19.2,8.6,0,,,0,81.4,0,0,1,0,1.25,26.77,,,0,0.0,0.0,26.77,1,0,0,11.2,25.4,D1221,21,4.68,Standard,5,0
R048679,C05208,2025-12-02,15,Tuesday,0,Lake City,Leisure,6.4,19.2,10.3,0,,,0,34.6,0,0,1,0,1.15,24.03,,,0,0.0,0.0,24.03,1,0,0,8.8,24.5,D1633,14,4.8,Standard,5,0
R048680,C09418,2025-05-29,8,Thursday,0,Lake City,Commute,11.6,32.4,7.9,0,,,0,71.8,0,0,1,0,1.6,52.47,,,0,0.0,0.0,52.47,1,0,0,9.6,36.7,D1574,2,4.49,Standard,,0
R048681,C10846,2025-09-22,18,Monday,0,Mesa Vista,Leisure,4.6,14.5,5.5,1,1.2,3.0,0,83.3,0,0,0,0,1.0,17.45,,,0,0.0,0.0,17.45,1,0,0,7.9,14.1,D0156,11,4.8,Standard,,0
R048682,C04295,2025-12-09,11,Tuesday,0,Lake City,Commute,8.9,17.9,6.8,0,,,0,28.4,0,0,1,0,1.15,28.68,,,0,0.0,0.0,28.68,1,0,0,6.3,17.5,D1045,20,4.83,Standard,,0
R048683,C08936,2025-11-25,8,Tuesday,0,Northport,Errand,8.8,25.5,4.6,0,,,0,33.0,0,0,0,0,1.0,25.43,,,0,0.0,0.0,25.43,1,0,0,5.4,24.7,D0246,7,4.98,Standard,5,0
R048684,C01884,2025-02-14,8,Friday,0,Lake City,Commute,7.4,16.8,7.2,0,,,0,46.7,0,0,0,0,1.0,22.1,,,0,0.0,0.0,22.1,1,0,0,8.4,18.9,D1676,0,4.77,Standard,,0
R048685,C01298,2025-12-26,6,Friday,0,Lake City,Errand,6.5,17.3,5.1,0,,,0,48.9,0,0,0,0,1.0,20.65,,,0,0.0,0.0,20.65,1,0,0,2.3,11.3,D1367,16,4.99,Standard,5,0
R048686,C02856,2025-07-07,1,Monday,0,Riverton,Leisure,6.1,13.6,7.2,0,,,0,66.1,1,0,0,0,1.0,17.04,,,0,0.0,0.0,17.04,1,0,0,9.5,8.8,D0607,30,4.88,Standard,5,0
R048687,C02143,2025-07-30,22,Wednesday,0,Lake City,Commute,10.3,27.9,5.4,1,1.2,7.0,1,91.9,0,0,0,0,1.0,29.56,,,0,0.0,0.0,36.56,1,0,0,1.2,28.4,D1545,18,4.6,Standard,,0
R048688,C03950,2025-11-11,15,Tuesday,0,Mesa Vista,Airport,10.1,27.5,6.7,0,,,0,58.7,0,0,0,0,1.0,29.82,,,0,0.0,0.0,29.82,1,0,0,5.6,31.8,D0956,25,4.91,Standard,5,0
R048689,C10553,2025-12-05,10,Friday,0,Grand Junction,Errand,9.2,18.9,7.4,0,,,0,32.3,1,0,0,0,1.0,24.17,,,0,0.0,0.0,24.17,1,0,0,7.3,26.8,D1146,4,4.71,Standard,,0
R048690,C10621,2025-03-28,19,Friday,0,Northport,Airport,16.3,40.6,6.7,0,,,0,47.9,0,0,1,0,1.4,58.42,,,0,0.0,0.0,58.42,1,0,0,8.6,41.3,D1432,8,4.85,Standard,5,0
R048691,C11561,2025-12-22,13,Monday,0,Riverton,Errand,3.6,11.9,6.4,0,,,0,44.7,0,0,0,0,1.0,12.35,,,0,0.0,0.0,12.35,1,0,0,6.9,15.9,D1171,10,4.53,Comfort,5,0
R048692,C00276,2025-05-07,16,Wednesday,0,Riverton,Leisure,7.3,25.0,7.0,0,,,0,54.1,0,0,0,0,1.0,21.63,,,0,0.0,0.0,21.63,1,0,0,7.8,27.7,D1667,25,4.67,Standard,4,0
R048693,C00922,2025-05-09,18,Friday,0,Lake City,Errand,6.1,14.8,5.1,0,,,0,77.4,0,0,0,0,1.0,19.41,,,0,0.0,0.0,19.41,1,0,0,4.3,19.5,D0699,26,4.94,Standard,,0
R048694,C05716,2025-09-20,10,Saturday,1,Lake City,Airport,20.6,45.4,6.6,0,,,0,89.9,0,0,0,0,1.0,51.23,,,0,0.0,0.0,51.23,1,0,0,7.2,49.6,D1665,7,4.97,Standard,,0
R048695,C04812,2025-01-05,20,Sunday,1,Northport,Errand,4.9,15.5,10.2,0,,,0,27.0,1,0,0,0,1.0,16.49,,,0,0.0,0.0,16.49,1,0,0,13.3,19.1,D1055,3,4.7,Standard,4,0
R048696,C11632,2025-09-21,13,Sunday,1,Mesa Vista,Leisure,2.3,8.9,6.5,0,,,0,79.7,0,0,0,0,1.0,12.24,,,0,0.0,0.0,12.24,1,0,0,6.9,11.9,D0626,8,4.86,Standard,4,0
R048697,C08235,2025-01-14,11,Tuesday,0,Riverton,Leisure,9.0,23.7,6.2,0,,,0,24.7,0,0,0,0,1.0,24.28,,,0,0.0,0.0,24.28,1,0,0,6.3,28.0,D0165,16,4.78,Standard,4,0
R048698,C03548,2025-04-16,6,Wednesday,0,Northport,Commute,3.8,7.7,6.9,0,,,0,65.7,0,0,0,0,1.0,12.87,,,0,0.0,0.0,12.87,1,0,0,8.8,6.9,D1044,25,4.67,Standard,5,0
R048699,C06321,2025-06-27,13,Friday,0,Lake City,Airport,8.1,22.0,5.4,0,,,0,61.5,0,0,0,0,1.0,24.45,WINBACK_2025_06,$5 ride credit,0,0.0,0.0,24.45,1,0,0,5.5,24.3,D0601,57,4.88,Standard,,0
R048700,C08025,2025-04-19,1,Saturday,1,Riverton,Errand,6.4,16.0,8.4,0,,,0,50.0,0,0,1,0,1.4,25.33,,,0,0.0,0.0,0.0,0,0,1,8.7,20.4,D0303,47,4.82,Comfort,,0
R048701,C02528,2025-08-26,6,Tuesday,0,Grand Junction,Commute,9.6,23.3,10.1,0,,,0,70.6,0,0,1,0,1.25,32.29,,,0,0.0,0.0,32.29,1,0,0,11.8,24.1,D0870,44,4.97,Standard,5,0
R048702,C03920,2025-08-17,17,Sunday,1,Riverton,Commute,4.1,15.3,7.9,0,,,0,84.9,0,0,1,0,1.4,19.54,,,0,0.0,0.0,19.54,1,0,0,7.1,19.2,D1229,20,4.76,Comfort,5,0
R048703,C05438,2025-10-27,8,Monday,0,Northport,Business,4.0,13.3,7.4,1,3.7,3.0,0,76.4,0,0,0,0,1.0,14.45,,,0,0.0,0.0,14.45,1,0,0,7.8,11.9,D0496,17,4.6,Standard,5,0
R048704,C04238,2025-06-15,12,Sunday,1,Lake City,Commute,6.5,16.0,8.1,0,,,0,82.4,0,0,0,0,1.0,20.36,WINBACK_2025_06,$5 off,1,5.0,0.0,15.36,1,0,0,9.3,17.8,D1324,18,4.64,Standard,5,0
R048705,C09807,2025-08-23,9,Saturday,1,Northport,Airport,19.8,49.9,7.6,1,3.2,2.0,1,77.4,0,0,1,0,1.4,69.76,,,0,0.0,0.0,71.76,1,0,0,4.9,47.8,D0347,11,4.64,Standard,5,0
R048706,C11204,2025-12-16,7,Tuesday,0,Riverton,Leisure,5.4,16.2,6.0,0,,,0,31.5,0,0,0,0,1.0,16.41,,,0,0.0,0.0,16.41,1,0,0,6.1,16.4,D0134,11,4.63,Standard,5,0
R048707,C05963,2025-02-14,19,Friday,0,Northport,Business,6.1,21.7,8.2,0,,,0,49.6,0,0,1,0,1.15,22.92,,,0,0.0,0.0,22.92,1,0,0,8.1,29.4,D0816,14,4.76,Premium,5,0
R048708,C01651,2025-05-15,16,Thursday,0,Mesa Vista,Errand,4.1,11.4,9.0,0,,,0,60.8,1,0,0,0,1.0,15.9,,,0,0.0,0.0,15.9,1,0,0,9.8,13.5,D0323,23,4.75,Standard,,0
R048709,C08084,2025-12-25,19,Thursday,0,Riverton,Leisure,3.5,15.0,10.6,0,,,0,12.6,0,1,0,0,1.0,12.85,,,0,0.0,0.0,12.85,1,0,0,16.9,18.5,D1454,6,4.99,Standard,5,0
R048710,C05609,2025-09-16,6,Tuesday,0,Mesa Vista,Leisure,2.8,8.6,6.3,0,,,0,71.0,1,0,0,0,1.0,13.04,,,0,0.0,0.0,13.04,1,0,0,10.2,11.5,D0241,14,4.92,Standard,,0
R048711,C02345,2025-02-28,6,Friday,0,Grand Junction,Commute,6.8,16.9,5.6,0,,,0,36.0,0,0,0,0,1.0,19.58,,,0,0.0,0.0,19.58,1,0,0,7.8,15.2,D1262,10,4.86,Standard,5,0
R048712,C09847,2025-03-28,13,Friday,0,Mesa Vista,Commute,4.1,7.3,5.2,0,,,0,48.8,0,0,0,0,1.0,15.0,,,0,0.0,0.0,15.0,1,0,0,3.0,9.0,D0657,24,4.68,Standard,,0
R048713,C00338,2025-01-22,18,Wednesday,0,Northport,Business,27.5,64.1,5.8,0,,,0,37.9,0,0,0,1,1.0,66.28,,,0,0.0,0.0,66.28,1,0,0,10.4,67.8,D1794,37,4.9,Comfort,5,0
R048714,C00249,2025-03-05,17,Wednesday,0,Mesa Vista,Airport,8.5,21.0,11.5,1,4.2,3.0,1,47.7,1,0,0,0,1.0,25.62,,,0,0.0,0.0,28.62,1,0,0,7.9,27.4,D0193,18,4.84,Standard,5,0
R048715,C04325,2025-05-10,18,Saturday,1,Grand Junction,Leisure,4.4,14.8,4.9,0,,,0,51.1,0,0,0,0,1.0,14.97,,,0,0.0,0.0,14.97,1,0,0,5.9,17.5,D0940,23,5.0,Standard,5,0
R048716,C02841,2025-10-14,14,Tuesday,0,Riverton,Errand,10.6,24.2,4.2,0,,,0,48.6,0,0,0,0,1.0,27.16,,,0,0.0,0.0,27.16,1,0,0,5.2,27.9,D0242,25,4.8,Comfort,5,0
R048717,C05952,2025-02-07,18,Friday,0,Grand Junction,Leisure,5.9,20.4,5.1,0,,,0,38.1,0,0,0,0,1.0,18.8,,,0,0.0,0.0,18.8,1,0,0,7.1,21.1,D0343,13,4.84,Comfort,5,0
R048718,C11021,2025-04-25,17,Friday,0,Lake City,Business,8.6,24.3,6.0,0,,,0,73.3,1,0,0,0,1.0,25.82,,,0,0.0,0.0,25.82,1,0,0,7.9,22.4,D1167,41,4.95,Standard,,0
R048719,C11374,2025-03-10,11,Monday,0,Mesa Vista,Errand,1.9,8.1,6.0,1,1.2,2.0,0,56.2,0,0,0,0,1.0,11.37,,,0,0.0,0.0,11.37,1,0,0,6.7,8.6,D0616,10,4.68,Comfort,,0
R048720,C04892,2025-07-29,8,Tuesday,0,Lake City,Commute,11.0,28.3,5.0,0,,,0,85.2,0,0,0,0,1.0,30.86,,,0,0.0,0.0,30.86,1,0,0,4.4,27.8,D0022,73,4.9,Standard,,0
R048721,C08770,2025-04-01,12,Tuesday,0,Mesa Vista,Airport,23.4,52.2,5.3,0,,,0,70.8,0,0,0,0,1.0,58.27,,,0,0.0,0.0,58.27,1,0,0,5.0,50.5,D1381,43,4.96,Standard,5,0
R048722,C08171,2025-10-20,14,Monday,0,Lake City,Airport,17.4,35.3,8.6,1,1.2,5.0,0,63.2,1,0,0,0,1.0,43.47,,,0,0.0,0.0,43.47,1,0,0,7.4,37.1,D0773,5,4.68,Comfort,,0
R048723,C03812,2025-08-09,13,Saturday,1,Riverton,Commute,5.4,13.2,5.9,0,,,0,77.7,0,0,0,0,1.0,15.75,,,0,0.0,0.0,15.75,1,0,0,5.5,11.0,D0065,23,4.8,Standard,,0
R048724,C08946,2025-04-19,10,Saturday,1,Northport,Airport,14.9,34.2,5.9,1,1.2,3.0,1,49.8,1,0,0,0,1.0,37.9,,,0,0.0,0.0,40.9,1,0,0,0.8,29.9,D1153,12,4.63,Standard,,0
R048725,C07560,2025-09-14,19,Sunday,1,Grand Junction,Errand,6.9,15.7,5.6,0,,,0,80.6,0,0,0,0,1.0,19.49,,,0,0.0,0.0,19.49,1,0,0,6.2,13.5,D1669,21,4.95,Standard,5,0
R048726,C04720,2025-05-16,13,Friday,0,Riverton,Commute,3.9,14.9,5.4,0,,,0,70.5,0,0,0,1,1.0,13.52,,,0,0.0,0.0,13.52,1,0,0,12.4,18.5,D0083,18,4.82,Standard,5,0
R048727,C07610,2025-06-20,9,Friday,0,Lake City,Leisure,5.5,17.1,4.8,0,,,0,83.6,0,0,0,0,1.0,18.88,WINBACK_2025_06,20% off,0,0.0,0.0,18.88,1,0,0,4.2,22.1,D1195,50,4.79,Comfort,,0
R048728,C08755,2025-07-11,18,Friday,0,Grand Junction,Errand,4.3,12.8,6.7,0,,,0,67.2,1,0,0,0,1.0,14.36,,,0,0.0,0.0,14.36,1,0,0,6.7,15.1,D1349,5,4.93,Premium,5,0
R048729,C07318,2025-11-13,12,Thursday,0,Riverton,Errand,7.2,17.2,4.3,0,,,0,49.4,0,0,0,0,1.0,19.74,,,0,0.0,0.0,0.0,0,1,0,6.4,22.7,D1087,18,4.68,Standard,,0
R048730,C08039,2025-02-06,14,Thursday,0,Mesa Vista,Leisure,3.7,10.3,5.6,0,,,0,14.5,0,0,0,0,1.0,14.97,,,0,0.0,0.0,14.97,1,0,0,5.3,9.8,D0581,9,4.65,Standard,5,0
R048731,C05039,2025-10-09,17,Thursday,0,Lake City,Commute,7.7,23.7,6.9,0,,,0,50.3,0,0,0,0,1.0,24.14,,,0,0.0,0.0,24.14,1,0,0,8.8,27.5,D0331,35,4.98,Standard,5,0
R048732,C11185,2025-06-14,13,Saturday,1,Lake City,Airport,24.3,57.9,8.8,0,,,0,75.1,0,0,0,0,1.0,60.38,WINBACK_2025_06,Control,0,0.0,0.0,60.38,1,0,0,8.5,61.6,D1718,49,4.75,Standard,,0
R048733,C11586,2025-08-08,14,Friday,0,Lake City,Commute,8.6,23.6,5.6,0,,,0,98.4,0,0,0,0,1.0,25.67,,,0,0.0,0.0,25.67,1,0,0,4.4,27.5,D1381,35,4.77,Standard,4,0
R048734,C09519,2025-10-07,14,Tuesday,0,Grand Junction,Commute,2.7,8.5,8.9,0,,,0,44.8,1,0,1,0,1.25,13.3,,,0,0.0,0.0,13.3,1,0,0,10.3,11.1,D0834,29,4.61,Standard,5,0
R048735,C10860,2025-10-09,19,Thursday,0,Lake City,Errand,5.9,16.1,5.3,0,,,0,56.2,0,0,0,0,1.0,19.35,,,0,0.0,0.0,19.35,1,0,0,10.0,18.3,D1188,17,4.77,Comfort,4,0
R048736,C02000,2025-01-09,19,Thursday,0,Grand Junction,Errand,6.5,20.4,6.3,0,,,0,38.0,0,0,0,0,1.0,19.83,,,0,0.0,0.0,19.83,1,0,0,3.7,18.7,D0160,10,4.83,Comfort,,0
R048737,C07910,2025-02-01,14,Saturday,1,Mesa Vista,Commute,10.2,22.8,5.5,1,1.2,2.0,1,30.3,0,0,0,0,1.0,28.96,,,0,0.0,0.0,30.96,1,0,0,0.8,23.4,D1122,13,4.84,Premium,5,0
R048738,C06724,2025-12-15,13,Monday,0,Riverton,Errand,8.2,17.3,6.4,1,1.2,5.0,0,44.8,0,0,0,0,1.0,21.49,,,0,0.0,0.0,21.49,1,0,0,6.8,20.7,D1170,18,4.7,Standard,5,0
R048739,C11143,2025-10-10,23,Friday,0,Grand Junction,Commute,6.3,19.0,6.2,0,,,0,70.8,0,0,0,0,1.0,19.18,,,0,0.0,0.0,19.18,1,0,0,5.1,19.5,D0351,6,4.62,Comfort,5,0
R048740,C05795,2025-07-25,12,Friday,0,Riverton,Commute,10.5,24.5,7.9,1,2.7,6.0,0,77.8,0,0,1,0,1.25,33.82,,,0,0.0,0.0,33.82,1,0,0,7.7,27.8,D1510,2,4.61,Standard,5,0
R048741,C10968,2025-02-26,13,Wednesday,0,Mesa Vista,Airport,24.2,55.0,4.9,0,,,0,33.5,0,0,0,0,1.0,60.27,,,0,0.0,0.0,60.27,1,0,0,11.1,55.5,D0460,13,4.57,Standard,5,0
R048742,C10620,2025-10-28,17,Tuesday,0,Grand Junction,Commute,3.6,11.3,4.6,0,,,0,48.6,0,0,0,0,1.0,12.81,,,0,0.0,0.0,12.81,1,0,0,4.4,11.1,D1267,51,4.92,Comfort,5,0
R048743,C04086,2025-11-24,11,Monday,0,Northport,Leisure,12.8,28.0,8.4,0,,,0,48.1,0,0,1,0,1.15,37.84,,,0,0.0,0.0,37.84,1,0,0,8.1,30.6,D0772,20,4.84,Standard,,0
R048744,C01312,2025-09-15,18,Monday,0,Mesa Vista,Commute,2.7,10.1,9.5,0,,,0,82.2,0,0,1,0,1.25,16.49,,,0,0.0,0.0,0.0,0,1,0,9.0,13.0,D0689,46,4.75,Standard,,1
R048745,C10035,2025-10-06,20,Monday,0,Lake City,Leisure,5.3,18.2,4.6,0,,,0,69.2,0,0,0,0,1.0,18.77,,,0,0.0,0.0,18.77,1,0,0,6.2,16.0,D1297,41,5.0,Comfort,,0
R048746,C02214,2025-02-09,21,Sunday,1,Mesa Vista,Leisure,3.3,10.2,10.1,0,,,0,24.7,0,1,1,0,1.15,16.39,,,0,0.0,0.0,16.39,1,0,0,9.2,8.7,D0861,47,5.0,Standard,5,0
